video_id,start_time_seconds,end_time_seconds,labels
20zrQVQtQ2Q,30.0,40.0,['Animal']
JHG3db-oFwc,30.0,40.0,"['Smash, crash']"
JHIfkGns06o,150.0,160.0,['Music']
JHgWe45u8NE,50.0,60.0,['Water']
JHvLuYk6TfI,70.0,80.0,['Music']
JHI63b0sgnw,90.0,100.0,"['Alarm', 'Vehicle']"
q-P6YlGm4uY,30.0,40.0,['Explosion']
q-GuNYSOx3I,30.0,40.0,"['Speech', 'Music', 'Scratch', 'Alarm']"
q-532qrgyUA,10.0,20.0,"['Speech', 'Child speech, kid speaking', 'Groan']"
q-5_Ed1aRSk,90.0,100.0,['Scissors']
q-86OQ3HZ4o,30.0,40.0,"['Traditional music', 'Music']"
q-sJu8CoZts,50.0,60.0,"['Music', 'Song', 'Country']"
Cd1rJYW98oM,40.0,50.0,"['Water', 'Liquid']"
CdNy_LwXmw0,160.0,170.0,"['Speech', 'Mechanisms', 'Engine']"
CdWA-SNcYpM,160.0,170.0,"['Music', 'Rock music', 'Inside, public space', 'Inside, large room or hall']"
Cd7JefC6-Zw,230.0,240.0,"['Music', 'Vocal music']"
e4wmNFi0RxM,480.0,490.0,['Animal']
e469t9uiCZA,0.0,10.0,['Microwave oven']
e4EwrAN6lvU,340.0,350.0,"['Shout', 'Music', 'Rock music', 'Independent music']"
e4d2_9wpgas,350.0,360.0,"['Speech', 'Liquid']"
e4fDxck6HhQ,110.0,120.0,['Engine']
e4V7HBmjvFg,30.0,40.0,['Animal']
e4abjaPD9R0,270.0,280.0,"['Music', 'Angry music']"
moJ0R4TKY0E,30.0,40.0,['Music']
lWYgNQCQqIA,10.0,20.0,"['Animal', 'Inside, small room']"
lWDYbFDhV8k,20.0,30.0,"['Fire', 'Wind']"
lWIDThld_ec,110.0,120.0,"['Music', 'Glass']"
mPqj688FJLY,580.0,590.0,['Tools']
mPGmSYLlTTs,30.0,40.0,"['Speech', 'Beep, bleep']"
ijYIoH36ZQ0,30.0,40.0,"['Speech', 'Music']"
ijXtSxgdcCk,70.0,80.0,['Music']
ijktm_elxCc,130.0,140.0,['Music']
ijwyBgNIyhs,10.0,20.0,['Music']
RuWc9oyAX-Q,29.0,39.0,['Mechanisms']
RuGPMUmnyKE,70.0,80.0,"['Speech', 'Squeal']"
RuGTpNRXMgE,30.0,40.0,['Vocal music']
Ruwtz5H2Jvg,30.0,40.0,['Animal']
RuYJdH-3FSw,590.0,600.0,"['Speech', 'Liquid']"
MA8E_Uz4xkg,30.0,40.0,['Glass']
MAezwdKjN2Y,40.0,50.0,"['Tools', 'Rub', 'Wood']"
MAFi9RHgV5o,250.0,260.0,['Drawer open or close']
jr-W3ma9aBc,0.0,10.0,"['Speech', 'Screaming']"
jrQ_iE3kR7A,70.0,80.0,"['Music', 'Basketball bounce']"
jrQ5heBPzgg,40.0,50.0,"['Water', 'Liquid']"
jrNYJZ8L9PQ,30.0,40.0,['Noise']
aIIEI33EUqI,30.0,40.0,"['Music', 'New-age music']"
aImEmnLVt5o,30.0,40.0,"['Music', 'Vocal music']"
utU_Wt80qAg,50.0,60.0,"['Noise', 'Engine']"
uttDa-4b5zo,190.0,200.0,"['Water', 'Water tap, faucet', 'Sink (filling or washing)']"
uthV5xApuWQ,30.0,40.0,['Hair dryer']
utR4Dx9zq3A,40.0,50.0,['Vehicle']
ut_8E40pK8Q,130.0,140.0,['Alarm']
anyiuVZiogk,500.0,510.0,"['Speech', 'Music', 'Electronic music']"
anujpzVRneY,20.0,30.0,['Applause']
anIp_GHNtKA,180.0,190.0,"['Hum', 'Mains hum']"
anWlXiCR01Y,30.0,40.0,"['Speech', 'Writing']"
and39TYJrEI,0.0,10.0,['Music']
an4yPkF9xx8,30.0,40.0,"['Music', 'Christmas music']"
DiBvhx60rBg,530.0,540.0,"['Speech', 'Typing']"
DiVHBtHrr7I,390.0,400.0,"['Speech', 'Music', 'Cupboard open or close']"
Di2WnCJ-bjM,80.0,90.0,"['Sizzle', 'Liquid']"
DibsRylvT18,10.0,20.0,"['Vehicle', 'Engine']"
Di7Rs4QmYKI,150.0,160.0,"['Music', 'Alarm']"
DiydOhZ22jE,210.0,220.0,"['Speech', 'Scratch']"
Di6NyyQEd8c,50.0,60.0,"['Sound effect', 'Breaking']"
Dia6QIxORbM,20.0,30.0,"['Speech', 'Vehicle']"
lMBDn8ExqCI,14.0,24.0,['Whistling']
lM-vvdglD2o,40.0,50.0,"['Music', 'Inside, small room', 'Crying, sobbing']"
vnSD0d7yV8s,0.0,10.0,['Music']
vn1FwT2QPhg,260.0,270.0,['Hiccup']
Ipow026xzVw,100.0,110.0,"['Music of Africa', 'Music']"
IpkSmoVcU20,320.0,330.0,"['Speech', 'Slap, smack', 'Hands', 'Inside, large room or hall']"
IpWZ24mIV9o,30.0,40.0,['Whir']
IpJIGZoWX6A,30.0,40.0,"['Speech', 'Run']"
4l441DdEJfU,50.0,60.0,['Music']
4lcZkOMhKv8,330.0,340.0,"['Music', 'Electronic music']"
4lNM6Ah99hw,0.0,10.0,"['Water', 'Thunderstorm']"
4ldia364J8I,240.0,250.0,"['Music', 'Sad music']"
4lflH2Jvm8k,30.0,40.0,"['Alarm', 'Vehicle']"
4lHEFcLCqmc,430.0,440.0,"['Speech', 'Explosion']"
4lPh1q0LeBU,18.0,28.0,['Fire']
4ltNEyFGYrw,30.0,40.0,['Explosion']
4l-Dq2zWN6s,310.0,320.0,['Alarm']
4ls_8xIjBzM,150.0,160.0,"['Speech', 'Music']"
Og5adQdf0pY,40.0,50.0,['Music']
Og_1ZZ6HJmo,580.0,590.0,"['Speech', 'Inside, small room', 'Biting']"
OgSgOx11Dq8,10.0,20.0,"['Noise', 'Clicking']"
OgqDO1wxQ8E,0.0,10.0,"['Music', 'New-age music']"
Gd8v14IzF7E,30.0,40.0,['Animal']
GdXtn6Ei6Kw,120.0,130.0,"['Breathing', 'Crying, sobbing']"
GdxqdMDDNp4,80.0,90.0,"['Music', 'Rock music']"
VEELbpPSTzA,0.0,10.0,['Vehicle']
VEaHODvpL0A,270.0,280.0,"['Water', 'Bathtub (filling or washing)']"
VEssqQKC0YM,30.0,40.0,['Music']
ThNxBNCE-As,40.0,50.0,['Animal']
ThdvaONJxCg,30.0,40.0,['Vacuum cleaner']
ThYnNuVDTTk,0.0,10.0,['Alarm']
ThF0NS3ejok,310.0,320.0,['Applause']
Th3mJWxUQ0w,90.0,100.0,"['Speech', 'Shout']"
zOOasM0HvsY,60.0,70.0,"['Speech', 'Male speech, man speaking', 'Typing']"
zO4UQjL8BuY,120.0,130.0,['Sniff']
zOAd2FS1L6w,20.0,30.0,"['Water', 'Sink (filling or washing)']"
YnBpwFgMWCU,480.0,490.0,['Explosion']
YnPBQQ9WQXA,22.0,32.0,['Vehicle']
Yn3lDk_QGD8,120.0,130.0,['Music']
YnAymwBfRPI,430.0,440.0,['Typing']
YnE5ONaXtLY,80.0,90.0,"['Music', 'Folk music']"
YnWFJZkdB8Y,100.0,110.0,['Liquid']
Yn9c4eODSvM,30.0,40.0,['Music']
YnXpsJMqewo,30.0,40.0,['Vocal music']
YnpGmd_npAw,110.0,120.0,['Music']
Ynxg0xnrLZ0,310.0,320.0,['Background music']
TgVOhw3bI30,40.0,50.0,"['Noise', 'Vehicle']"
Tggmwi-ecWA,550.0,560.0,"['Speech', 'Laughter']"
Tg5Bt6KSrag,260.0,270.0,['Music of Latin America']
TgUKuk1wWWI,500.0,510.0,"['Speech', 'Liquid', 'Outside, urban or manmade']"
Tg6Kexjc9vc,30.0,40.0,['Animal']
TgdNaRJCshI,30.0,40.0,"['Squeal', 'Engine']"
TgL9EhwhoSE,30.0,40.0,"['Music', 'Electronic music']"
TgIj5W4AdMs,10.0,20.0,"['Speech', 'Fart']"
TgOr_C6xP6U,30.0,40.0,['Music']
TgQspLykHUM,10.0,20.0,"['Music', 'Electronic music']"
TgdikCUWjek,30.0,40.0,"['Speech', 'Mechanisms']"
TgdjcC28d6o,0.0,10.0,['Bouncing']
TgZF6KBiBcQ,300.0,310.0,['Music']
Z1IoYgooQJs,10.0,20.0,"['Music', 'Child speech, kid speaking', 'Liquid']"
Z1NRQwzkVrQ,10.0,20.0,"['Slap, smack']"
Z19UrhnJWyo,140.0,150.0,['Hiccup']
Z1MUOuRcaYA,140.0,150.0,"['Music', 'Inside, small room', 'Effects unit']"
Z1QYasQFH70,510.0,520.0,['Crunch']
Z1aYw-vOm-o,270.0,280.0,"['Speech', 'Chatter']"
Z18g1Yn2iZE,20.0,30.0,['Tools']
IFFuyr0lM28,210.0,220.0,"['Speech', 'Sigh']"
IFN_nXsSU5c,30.0,40.0,['Music']
IFlHy-i4_U0,210.0,220.0,['Vehicle']
IFumVgqOVaM,10.0,20.0,"['Shout', 'Music', 'Pop music']"
IFVAb909uSI,70.0,80.0,"['Tools', 'Rub', 'Wood']"
IFCYE9YZEbc,30.0,40.0,"['Speech', 'Music', 'Female speech, woman speaking']"
aURLQXt_6fE,40.0,50.0,['Music']
aUxWi-9eWik,360.0,370.0,"['Breathing', 'Cupboard open or close']"
aUDF9ehodLw,230.0,240.0,['Blender']
aUKZbLMFFAc,30.0,40.0,"['Echo', 'Music']"
psEwlH67wBM,0.0,10.0,"['Alarm', 'Vehicle']"
psxv_Iwe87M,30.0,40.0,['Typing']
psLs3lk5s-k,10.0,20.0,['Explosion']
ps07pteP-7g,40.0,50.0,"['Speech', 'Inside, small room', 'Babbling']"
psQ_1Vj5UYI,80.0,90.0,"['Speech', 'Music', 'Explosion']"
pswqqhgyJ6Q,30.0,40.0,['Music']
pscJEm_CBOg,230.0,240.0,"['Speech', 'Chewing, mastication']"
8UkHc9FLm9U,380.0,390.0,"['Speech', 'Scissors']"
8UPNmrGfsAY,450.0,460.0,['Animal']
8UxgJtO6gU4,0.0,10.0,['Music']
8UhdwnsckJ8,30.0,40.0,"['Speech', 'Music']"
8UG0gvIYeIE,130.0,140.0,"['Music', 'Glass']"
zNYHzcIRMFY,30.0,40.0,['Alarm']
zNswU3Pmyn0,30.0,40.0,['Fire']
zNG3JJY1Gq0,430.0,440.0,"['Speech', 'Inside, small room', 'Drawer open or close']"
zNAHQYshxZk,310.0,320.0,"['Speech', 'Music', 'Electronic music']"
zNQXqngB-HM,120.0,130.0,"['Music of Latin America', 'Music']"
zNQq94j8Vdc,110.0,120.0,['Animal']
kh6rmFg3U4k,480.0,490.0,['Music']
kht7QkqcTDo,280.0,290.0,['Engine']
khY9C2H5u9s,70.0,80.0,"['Music', 'Inside, small room', 'Vehicle']"
kh2edY_BH2E,20.0,30.0,"['Water', 'Wind', 'Vehicle']"
khVk4pTS0bE,230.0,240.0,"['Music', 'Electronic tuner']"
khHu5BLImdE,100.0,110.0,['Wood']
nErs1N5a7dY,10.0,20.0,"['Speech', 'Music', 'Gargling']"
nE77lQzPBpA,0.0,10.0,"['Sound effect', 'Bouncing']"
nEuJJd7nLrY,60.0,70.0,"['Music', 'Theme music', 'Electronic music']"
nEgaxoH97kI,30.0,40.0,"['Speech', 'Music', 'Alarm']"
9j7SlKOpfw0,30.0,40.0,"['Wail, moan', 'Groan']"
9j4IROLuOkE,10.0,20.0,"['Water', 'Vehicle']"
9jUZDyUOqRg,180.0,190.0,"['Speech', 'Inside, small room', 'Liquid']"
9j9rJBXoYVg,30.0,40.0,"['Music', 'Funny music']"
9jDguGDaxm8,430.0,440.0,"['Music', 'Effects unit']"
x6T5ambPKwg,30.0,40.0,"['Speech', 'Music', 'Cheering', 'Country']"
x6uREyZdqZk,30.0,40.0,"['Music', 'Funny music']"
x6gNgmkfToU,70.0,80.0,"['Speech', 'Clicking']"
x6U1gX5a_4M,30.0,40.0,"['Music', 'Singing', 'Hip hop music']"
x62dG47r2hg,460.0,470.0,['Music']
x6WRsbKAVVo,0.0,10.0,"['Speech', 'Liquid']"
x6zj0rTbvCw,30.0,40.0,"['Speech', 'Music', 'Disco']"
x6uALYCAaoM,0.0,10.0,['Basketball bounce']
dL3JEQTmCWE,290.0,300.0,"['Speech', 'Laughter', 'Child speech, kid speaking', 'Inside, large room or hall']"
dLpGQuysikk,30.0,40.0,"['Music', 'Wedding music']"
dLX1w9TIYnI,230.0,240.0,"['Speech', 'Breathing', 'Vocal music']"
dL1nATZAGTc,60.0,70.0,"['Tools', 'Rub']"
dLUJYEIAdoM,80.0,90.0,['Door']
jAuskt6flA4,30.0,40.0,"['Jingle, tinkle']"
jArXYgAYrEc,70.0,80.0,"['Speech', 'Tools', 'Engine']"
jAWS7CuV4-8,30.0,40.0,"['Speech', 'Animal']"
jA6z8Le1-ZE,190.0,200.0,['Music']
jA9QMfeIHvM,30.0,40.0,"['Music', 'Dance music']"
Ig1BY5XogIc,40.0,50.0,"['Speech', 'Sneeze', 'Inside, small room']"
Ig9iIY9yyuA,430.0,440.0,['Hair dryer']
IgBwxLl162w,310.0,320.0,"['Speech', 'Noise', 'Vehicle', 'Engine', 'Inside, large room or hall']"
IgLeIWcHzYM,40.0,50.0,"['Speech', 'Hiccup']"
Igon-95J3W8,0.0,10.0,"['Speech', 'Vehicle']"
IgtHiMQej_o,0.0,10.0,"['Speech', 'Plop']"
H0Zaevi3IUw,100.0,110.0,"['Music', 'Singing', 'Inside, large room or hall']"
H0KJ3PX3GhU,30.0,40.0,"['Water', 'Sink (filling or washing)']"
H0GhpHKOBEw,30.0,40.0,"['Music', 'Background music', 'Funny music']"
H0ckAG9Dvd8,480.0,490.0,"['Music', 'Country']"
H0adZlMICzE,30.0,40.0,"['Wind', 'Vehicle']"
5NX8h6debUc,5.0,15.0,"['Shout', 'Cheering', 'Crowd']"
5NqDdoLAUjE,30.0,40.0,['Fire']
5Nmimj-Gycc,30.0,40.0,"['Animal', 'Music']"
5NxBaumftVg,70.0,80.0,['Country']
Kc0bCgT5P04,0.0,10.0,"['Speech', 'Music']"
KcvrS3aRxzc,90.0,100.0,"['Singing', 'Classical music']"
KcjY5Nsljac,80.0,90.0,"['Speech', 'Music', 'Door']"
KcNWLIpv8gc,60.0,70.0,['Liquid']
w4-CNNWZUQo,520.0,530.0,"['Speech', 'Vehicle']"
w41gqTFYh08,30.0,40.0,"['Music', 'Independent music']"
w4ESKeWoCDA,20.0,30.0,"['Speech', 'Microwave oven']"
w4iWAkxhBVw,90.0,100.0,"['Speech', 'Chatter', 'Outside, urban or manmade']"
w4ayJNZ5w5o,280.0,290.0,"['Music', 'Reverberation']"
59Lw7FsdqZQ,30.0,40.0,"['Water', 'Sizzle', 'Liquid']"
59Mt7J_0KT4,0.0,10.0,"['Music', 'Vehicle']"
59-MKRF5N0k,30.0,40.0,"['Music', 'Soundtrack music', 'Sad music']"
59b9hv2QAPw,30.0,40.0,['Animal']
59k-52vAtVI,16.0,26.0,"['Slap, smack']"
59u7UwUkEWU,220.0,230.0,"['Music', 'Wedding music']"
594TT2xpOUs,190.0,200.0,['Sigh']
59_z59algRs,30.0,40.0,"['Music', 'Sine wave']"
DMgNDCvrP4I,130.0,140.0,['Animal']
DMwvY--3XD0,30.0,40.0,"['Music', 'Music for children']"
DMzOzYeanGI,50.0,60.0,"['Speech', 'Alarm']"
DMaYYIZL8YE,0.0,10.0,"['Water', 'Water tap, faucet', 'Sink (filling or washing)']"
DMp-ahv7T0w,60.0,70.0,"['Speech', 'Scissors']"
DM9rqK0Xj44,30.0,40.0,['Whip']
DMMCiQB7-E4,30.0,40.0,"['Speech', 'Alarm']"
eE2RqLGG-zQ,370.0,380.0,"['Speech', 'Mechanisms']"
eEK8jUmWsg0,90.0,100.0,['Music']
eE8QMTqL01I,0.0,10.0,['Animal']
eE8qE5WF5Wc,90.0,100.0,['Typing']
eE3ngw8JU4c,30.0,40.0,['Vehicle']
eErByiMJk64,370.0,380.0,['Tools']
eEwJit0Hqyk,40.0,50.0,"['Water', 'Music', 'Liquid']"
eEY8OozRve0,50.0,60.0,"['Speech', 'Noise', 'Vehicle', 'Mechanisms', 'Engine']"
4npa3N-16GY,570.0,580.0,['Coin (dropping)']
4nqJgOpxHK4,100.0,110.0,"['Music', 'Music of Asia']"
4npJrBtnceA,280.0,290.0,['Scissors']
4nMtJDjPdgw,30.0,40.0,"['Speech', 'Door']"
4n1JMHxLROw,30.0,40.0,"['Speech', 'Field recording']"
4nzHWYg4oFE,20.0,30.0,"['Water', 'Water tap, faucet', 'Bathtub (filling or washing)']"
4nPihZzUq_k,0.0,10.0,"['Speech', 'Male speech, man speaking', 'Music', 'Breaking']"
BoeZQKVuwA4,30.0,40.0,['Water']
BoWZqMDslRg,240.0,250.0,"['Music', 'Tools']"
BoSHA6-rvxM,110.0,120.0,['Music']
BojCkFK3pNg,30.0,40.0,['Music']
KYpnjJ9ikK4,23.0,33.0,"['Speech', 'Lullaby']"
KY5TY6ovKQg,10.0,20.0,['Music']
KYPZOR6tdto,290.0,300.0,"['Speech', 'Run']"
KYMj-sxOntI,8.0,18.0,['Door']
KY6lg_2HA3w,370.0,380.0,['Scratch']
KYC2lLRxqLE,70.0,80.0,"['Music of Africa', 'Music', 'Dance music', 'Electronic music']"
KYwjIX_xpX0,20.0,30.0,['Toothbrush']
MeA8CSKAuvw,30.0,40.0,"['Music of Latin America', 'Music', 'Country']"
MeFN5p0ZWQk,30.0,40.0,['Mechanisms']
Meshocn2mZQ,30.0,40.0,['Animal']
Me5oFWrV6cg,20.0,30.0,"['Speech', 'Burping, eructation']"
MeO09umy4tg,24.0,34.0,"['Animal', 'Music']"
Me0_2hkl2ZU,40.0,50.0,"['Speech', 'Liquid']"
WwWy7OQHbQI,360.0,370.0,['Blender']
WwOKKU61jh0,50.0,60.0,['New-age music']
WwYSt-jdbjs,30.0,40.0,['Music']
WwFYNmTS41I,10.0,20.0,['Alarm']
iRg18bsyz5M,100.0,110.0,"['Speech', 'Toothbrush']"
iR6h8QUQHCs,20.0,30.0,['Laughter']
iRF-3yG8D30,0.0,10.0,"['Music', 'Inside, public space']"
iRbyI39B-kQ,90.0,100.0,"['Speech', 'Laughter']"
iRrlIORqOS8,10.0,20.0,"['Music', 'Singing', 'Music of Asia']"
iR_qU1JcttU,60.0,70.0,"['Shout', 'Crowd']"
qY_T4zhWvA8,20.0,30.0,['Animal']
qYZo8SyvCzU,210.0,220.0,"['Speech', 'Vehicle', 'Outside, rural or natural', 'Field recording']"
z3xiKSDoZEI,160.0,170.0,['Scissors']
z36HQPCHVso,30.0,40.0,"['Music', 'Classical music']"
z3UCnloQGPY,30.0,40.0,"['Music', 'New-age music']"
z31iCbkqYyw,40.0,50.0,"['Music', 'Angry music']"
dzymKGoHtTA,100.0,110.0,['Animal']
dzQKv9pF09s,20.0,30.0,"['Speech', 'Wail, moan', 'Child speech, kid speaking']"
dzd3vubsmMY,60.0,70.0,"['Inside, small room', 'Alarm']"
dzSURcGk-iE,110.0,120.0,"['Speech', 'Music', 'Screaming']"
dzW5M4sCphI,90.0,100.0,['Music']
dzp0pNvtwwk,310.0,320.0,"['Speech', 'Vehicle', 'Bicycle']"
dzdSgKzQ0k8,30.0,40.0,['Music']
dzPPmuFUicc,30.0,40.0,"['Music', 'Country']"
je1amtXOKF4,140.0,150.0,"['Music', 'Soundtrack music', 'Sad music']"
jeBOdJ3ctVw,130.0,140.0,['Animal']
je4kHkKWAIE,30.0,40.0,['Animal']
jerBFHnx9es,240.0,250.0,"['Speech', 'Breathing']"
je3HnorZ2R8,11.0,21.0,"['Speech', 'Music', 'Animal']"
VVG7MEhmamA,590.0,600.0,"['Speech', 'Tools']"
VVr7dBYXLwA,30.0,40.0,"['Music', 'Music of Asia']"
VVKMUOspQZU,70.0,80.0,"['Sizzle', 'Liquid', 'Frying (food)']"
A-0Ay8G48wo,180.0,190.0,['Tools']
A-7dmBdsFXc,70.0,80.0,"['Speech', 'Music', 'Scary music']"
A-E7TsAkUT4,15.0,25.0,['Sneeze']
A-bGGHMIiIo,40.0,50.0,"['Speech', 'Typing']"
4LZSSya3ZZQ,30.0,40.0,"['Speech', 'Music']"
4LpgglLjUmE,14.0,24.0,"['Speech', 'Water']"
4LcMAREn89c,0.0,10.0,"['Animal', 'Outside, urban or manmade']"
4LpOwY7J8gY,30.0,40.0,"['Speech', 'Music', 'Mechanisms']"
4LPBEUtOWPQ,30.0,40.0,"['Smash, crash']"
4Lk8pUeLCwQ,60.0,70.0,"['Music of Africa', 'Music', 'Hip hop music']"
4LQMmbsOyKw,26.0,36.0,"['Speech', 'Wind']"
1DvlbESnFjo,30.0,40.0,"['Music', 'Lullaby']"
1DiSaLjlU80,540.0,550.0,['Fire']
1DH7AhyL0KU,13.0,23.0,"['Speech', 'Liquid']"
1DxLwZhTj0A,30.0,40.0,"['Speech', 'Liquid']"
pvmYtgHvw4I,60.0,70.0,['Animal']
pvBBNEJ7XG8,170.0,180.0,['Music']
pvM9K8h7r1k,70.0,80.0,"['Shout', 'Cheering', 'Crowd']"
pvxx3aokwCU,40.0,50.0,"['Speech', 'Music']"
pv2auTAoOiE,20.0,30.0,['Vehicle']
lhiQ_aHj7MI,170.0,180.0,"['Shout', 'Cheering', 'Crowd']"
lh6ZDusOGwU,9.0,19.0,['Animal']
lhaE5Mv5dKQ,40.0,50.0,"['Speech', 'Keys jangling']"
lhizlCmlbYY,50.0,60.0,['Music']
bmZQpbNK7t4,80.0,90.0,['Rock music']
bmv356vIUAc,30.0,40.0,"['Speech', 'Animal']"
bmsmfDxDGa8,30.0,40.0,['Music']
6Ku8JEeSoE0,30.0,40.0,['Animal']
6KbzHKXLEmE,20.0,30.0,['Music']
6KknUgdsPxw,160.0,170.0,"['Speech', 'Explosion', 'Outside, urban or manmade']"
6KXd7l5pThg,30.0,40.0,['Music']
6KbBcOZL7FM,0.0,10.0,['Animal']
W6NeNJF5ggU,30.0,40.0,"['Speech', 'Laughter']"
W6GWAWBuJFo,30.0,40.0,['Explosion']
W65c_uSH4mg,200.0,210.0,"['Speech', 'Glass']"
W69vj4EZ2Ts,100.0,110.0,"['Music', 'Singing']"
W61SHfcSySQ,40.0,50.0,"['Speech', 'Tools']"
W6_eJh2R2TM,0.0,10.0,"['Music', 'Inside, small room', 'Vehicle']"
JGjjYIjvNwE,380.0,390.0,['Hair dryer']
JGTHhKxzPHQ,30.0,40.0,"['Music', 'Inside, small room', 'Alarm']"
JGWt3pPnXpI,70.0,80.0,"['Speech', 'Child speech, kid speaking', 'Liquid', 'Crying, sobbing']"
JGDX3Gug7sc,110.0,120.0,['Wood']
JGg1lCeizRY,340.0,350.0,['Tools']
IOEwc-N2rX4,30.0,40.0,['Music']
IODcnOYkZQ8,30.0,40.0,"['Speech', 'Door']"
IOzFIWgL_IQ,60.0,70.0,"['Speech', 'Inside, small room', 'Animal', 'Crying, sobbing']"
IO5QJRyoqO8,290.0,300.0,['Music']
IOfJQJqJP-k,22.0,32.0,"['Music', 'Liquid']"
IOfeCEK3jpg,0.0,10.0,"['Speech', 'Music', 'Sidetone']"
IOPlK-d68M8,470.0,480.0,['Arrow']
IO8vytUTO1E,30.0,40.0,['Music']
IOoYvycXNAc,60.0,70.0,['Alarm']
7wfM1zUa_zo,30.0,40.0,"['Speech', 'Animal', 'Clicking']"
7wiPgXr8zyI,30.0,40.0,"['Music', 'Middle Eastern music', 'Independent music', 'Soundtrack music', 'Tender music']"
7wXfKPtFNpE,30.0,40.0,['Typing']
7wJc_LpV8E4,30.0,40.0,"['Speech', 'Animal']"
7wIOLRmm-kg,240.0,250.0,"['Liquid', 'Outside, urban or manmade']"
QJbtYvBLuzo,370.0,380.0,['Vehicle']
QJ5DABuvnuk,20.0,30.0,['Mechanisms']
QJBN0cF0lwU,10.0,20.0,['Scrape']
_O1O4JIH7_o,30.0,40.0,"['Music', 'Lullaby']"
_O9Rf02Lxnw,150.0,160.0,"['Speech', 'Speech synthesizer']"
_OJvh8eZCIk,30.0,40.0,"['Music', 'Rock music']"
_O8qSw4dxII,19.0,29.0,['Engine']
_OLic-sRIg8,40.0,50.0,['Mechanisms']
_Oc1Bg1zAs0,20.0,30.0,"['Music', 'Tender music']"
ImNf2KQ9xRw,10.0,20.0,"['Music', 'Rock music']"
ImsJIefdXGE,0.0,10.0,['Noise']
ImFz__A3jlA,20.0,30.0,['Animal']
ImXRDdhcCgs,30.0,40.0,['Wood']
Imx4NxQ3N0g,30.0,40.0,"['Music', 'Reggae', 'Ska']"
Im9fk5KyE58,270.0,280.0,"['Speech', 'Cupboard open or close']"
Im24lyMNSio,360.0,370.0,['Crunch']
Imrt_R3Tc5U,70.0,80.0,['Whip']
BlKWixPC-xw,30.0,40.0,"['Music', 'Rhythm and blues', 'Reggae']"
BliaKzLQ8ts,20.0,30.0,"['Music', 'Zing']"
Bl4VJ3ZJ4jY,30.0,40.0,"['Music', 'Music of Asia']"
BljxyYDZ_ZY,30.0,40.0,"['Speech', 'Music']"
BlfvcQ3gqFg,90.0,100.0,['Alarm']
xpxA2RUVJiU,570.0,580.0,['Clicking']
xpu37ftngH4,130.0,140.0,"['Speech', 'Arrow']"
xpkuFCHDb0s,30.0,40.0,['Vehicle']
7ahr0ay310U,40.0,50.0,['Animal']
7aCQ1x4XX1M,10.0,20.0,['Door']
7avMUhHOCR8,30.0,40.0,"['Pop music', 'Music', 'Blues']"
7azTIyaeqx4,0.0,10.0,['Animal']
7azzA91qIVg,0.0,10.0,"['Animal', 'Breathing']"
rIAxz-3Oqpc,30.0,40.0,['Clatter']
rII2rBqRz9Q,210.0,220.0,['Whistling']
rIxETnnN_8A,240.0,250.0,"['Speech', 'Laughter', 'Inside, large room or hall']"
rIu-2NtTA78,10.0,20.0,['Alarm']
rIjLO1KLFSs,30.0,40.0,['Animal']
rIQIHXwqnTE,50.0,60.0,['Alarm']
-DeAdhYKbGE,290.0,300.0,['Music']
-Dj2PfPmynQ,30.0,40.0,"['Music', 'Singing']"
-DNkAalo7og,30.0,40.0,['Engine']
-DvxsHG1tuo,410.0,420.0,"['Speech', 'Male speech, man speaking', 'Music', 'Shout']"
-DBcp6YGi6k,30.0,40.0,['Animal']
-DYZX74qgFQ,30.0,40.0,"['Music', 'Funny music']"
-D_ljLTbCK0,220.0,230.0,"['Music', 'Vehicle']"
-DcMk015qSA,290.0,300.0,['Creak']
-DZMYxyB6L8,40.0,50.0,['Classical music']
-DWRAxaH_RY,300.0,310.0,"['Speech', 'Music']"
-Dtir74TiUM,40.0,50.0,"['Music', 'Scratch', 'Electronic music']"
-Dl-VzBPd9E,270.0,280.0,['Applause']
-DLL8LaKq-c,19.0,29.0,"['Speech', 'Bang']"
_vpfycBBX2I,520.0,530.0,['Vacuum cleaner']
_vwBe9ZXWXE,10.0,20.0,"['Music', 'Jazz']"
_vUBlawb86M,380.0,390.0,['Vehicle']
-1TLtjPtnms,10.0,20.0,"['Music', 'Rock music', 'Noise']"
-11LhdJgBb8,30.0,40.0,"['Animal', 'Music']"
-1iKLvsRBbE,80.0,90.0,"['Bang', 'Singing']"
-1LrH01Ei1w,30.0,40.0,"['Traditional music', 'Music']"
yNOqplHBOfw,20.0,30.0,['Animal']
yNjUikl9arQ,40.0,50.0,['Whistling']
yNfQmjHv7UU,50.0,60.0,"['Speech', 'Liquid']"
yNqiSfX8e3Y,12.0,22.0,"['Music', 'Alarm']"
yNQ5nO3n75Q,120.0,130.0,"['Tools', 'Rub', 'Wood']"
99ZgIQwLC60,20.0,30.0,['Music']
99LO31aXZcc,210.0,220.0,"['Speech', 'Breathing', 'Music']"
99_AiUytWXU,70.0,80.0,['Rustle']
99w08FiKJXE,420.0,430.0,"['Speech', 'Outside, urban or manmade', 'Electric shaver, electric razor']"
zP_NEorPQnE,590.0,600.0,"['Speech', 'Music', 'Vehicle', 'Bicycle', 'Outside, urban or manmade']"
zPQkAOAi0xE,60.0,70.0,"['Speech', 'Field recording']"
